index,URL,Topic Score,Labels
147,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/75403208_458417008131905_2600679204700462237_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&oh=14a14d93ae2fd4fbc8cca7052a03d536&oe=5E6F8663,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Water Wildlife Safari Canidae Bank Water bird Reflection Hunting dog Watercourse Pond
148,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/72558594_175990700118633_1418425883499402191_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=26c4020a22339ebe2e6c291c2e2e43f0&oe=5E6D2348,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Farm Field Harvest Vehicle Rural area Grass family Sky Harvester Crop Plant
149,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73527632_173412713778878_2253682981649253630_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=aae64f8272ff973405bb2571c2d484c6&oe=5E6EFC0D,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Patient Hospital Room Dressmaker Birth Knitting Service Clinic Hospital bed Operating theater
150,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72694724_447087852605778_8606098139469621717_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=9cde0b2f1f3e31678d2ad1ceecf3d2ee&oe=5E58E2B1,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Skin Yellow Lady Human Happy Grandparent Photography Portrait Smile Art
151,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/71513830_145511520052053_2475004754636927953_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=eab8ce9f857c66350930eef84e4c051e&oe=5E82D5AF,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Dog Mammal Vertebrate Dog breed Canidae Carnivore Beagle Harrier American foxhound Snout
152,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/71907061_477147933143440_734825791865106586_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=6bd7e2aa273ed6275387fb9459f2841e&oe=5E83F361,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Dog Vertebrate Dog breed Canidae Mammal Carnivore Snout Great dane Sporting Group Whiskers
153,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/71522974_141160747173759_2429637259902054856_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=3ce836a7bb4eee1288d1b5a9d216da5c&oe=5E4D726E,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Dog breed Dog Canidae Nose Snout Carnivore Austrian pinscher Sporting Group Whiskers Rare breed dog
154,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/74603511_122020472543872_2855021617021074670_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=7d6d263c86a945ecca8ae3eb7e106d9b&oe=5E6A7AD8,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Dog Canidae Mammal Dog breed Schnoodle Morkie Snout Puppy Carnivore Companion dog
155,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/72777991_2574395006157616_5046396525463491981_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=870fa1eb44f68a913e3708ed248d32d3&oe=5E4FA723,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Dog Mammal Vertebrate Canidae Dog breed Carnivore Alaunt Perro de presa canario Snout Cane corso
156,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/71057117_104754187557762_618083226793027414_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=c90e78f3078555e844e6f58edd28e903&oe=5E82FA83,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Dog Mammal Vertebrate Dog breed Canidae American pit bull terrier Bull and terrier Cordoba fighting dog American staffordshire terrier Snout
157,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72390105_2409868579252969_9189296951349340882_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&oh=9eee1adb1f858e725b6426365729985a&oe=5E4E6D57,"0.277*""architectur"" + 0.171*""water"" + 0.104*""tourism"" + 0.101*""area"" + 0.097*""vacat"" + 0.066*""vehicl"" + 0.027*""tree"" + 0.025*""plant"" + 0.023*""child"" + 0.020*""human""",Sky Night Light Tree Cloud Lighting Evening Automotive exterior Automotive lighting Architecture
158,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72644461_215011446152548_3837512511624666919_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=a0914af7a0c92209fa42aa8a5ab7121e&oe=5E8925E2,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Fun Leg Muscle Games
159,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71133002_144399430156511_6368643028249191713_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=a445ee0288aa840da640f4f96bc1c039&oe=5E884246,"0.183*""plant"" + 0.158*""tree"" + 0.098*""night"" + 0.070*""rock"" + 0.060*""light"" + 0.054*""blue"" + 0.052*""water"" + 0.048*""green"" + 0.034*""photographi"" + 0.030*""landscap""",Grass Rock Tree Water Grass family Plant Branch Snow Winter
160,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73109037_145239743411593_7923954904561755740_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&oh=3c5e541fff92232ff19f843b41f1340d&oe=5E4BC9C3,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Camel Arabian camel Desert Natural environment Camelid Sky Aeolian landform Landscape Ecoregion Sahara
161,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/75487907_1449413951873913_8174655400349889510_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=d4bdef7490c313618991f924b11d8b16&oe=5E50C542,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Underwater Water Recreation Fun Underwater diving Sea Vacation
162,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73165704_600856733990167_762925041000447703_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=f0ec59207cf7344d3f6d7147da2d923c&oe=5E6AB40A,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Bird Beak Ciconiiformes Stork Pelican Seabird Wildlife Adaptation Photography Pollution
163,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/75472278_137367530997588_1322608231882588769_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=2c171d3682c0c6dbeb601656abdd6e59&oe=5E8611EA,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Social group Uniform Event Male Ceremony Team Tradition Photography
164,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71530681_105170267483922_12468542926120604_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=f0de52bb64c0b76b0170ee3d66ca312d&oe=5E6F0BF4,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Horse harness Horse Horse and buggy Mode of transport Carriage Cart Vehicle Pack animal Rein Wagon
165,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72533660_151944839350114_2960490947012932657_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&oh=58fe09f10cb3cb78be136d378c8832bb&oe=5E84BA25,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Games Metal
166,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e15/71516535_119155319220705_2648661379861814055_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=821dc06af77588157050748ba0e48e4f&oe=5E515BD6,"0.218*""wildlif"" + 0.148*""anim"" + 0.140*""vertebr"" + 0.124*""terrestri"" + 0.107*""mammal"" + 0.056*""organ"" + 0.051*""snout"" + 0.045*""adapt"" + 0.036*""plant"" + 0.020*""tree""",Vertebrate Threetoed sloth Terrestrial animal Sloth Wildlife Branch Leaf Tree Plant Jungle
167,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73281630_113361876540023_3126981545952768340_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=8a3a6c126f27030e8a8d3eec2d716af8&oe=5E4B9382,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Camel Camelid Bovine Livestock Arabian camel Bull Event Tradition Ritual
168,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/71199554_985170618483215_8527177014824358873_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=920a3dbd39178f53021a28d9a2013e7a&oe=5E57FDCD,"0.170*""water"" + 0.132*""tree"" + 0.093*""plant"" + 0.092*""phenomenon"" + 0.065*""geolog"" + 0.058*""mountain"" + 0.048*""natur"" + 0.041*""atmospher"" + 0.041*""photographi"" + 0.041*""landscap""",Blue Tree Geological phenomenon Rock Formation Wood Plant World Art
169,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/74796892_554568731751634_5295989771978688634_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&oh=8dbc975411c3300a2f8871e54bfcf570&oe=5E593E52,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Eating Human Food Meal Dish Child Comfort food Conversation Cuisine
170,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72359783_450897025528823_958149796342377834_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=0657a83934a0296be2428bbbaa465d51&oe=5E540EC4,"0.189*""natur"" + 0.167*""water"" + 0.098*""landscap"" + 0.069*""blue"" + 0.053*""cloud"" + 0.050*""mountain"" + 0.038*""atmospher"" + 0.027*""photographi"" + 0.025*""vehicl"" + 0.023*""environ""",Body of water Reflection Nature Blue Natural landscape Lake Sky Tarn Water Wilderness
171,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72223763_2385675888339119_8160265608684558592_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=cff7008212afbb0d2a61703feb43c880&oe=5E6A3E93,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Water Lady Human Photography Dress Muscle Happy Visual arts Sea Cloud
172,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73120787_2536841889725646_6780474225384702701_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=b9ddb4155d2c55bbd23d7e3f6659d4e1&oe=5E548D99,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Living room Room Property Furniture Interior design Home Ceiling Real estate Building House
173,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70995081_544140589680878_1406847916678587667_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=d2eb6cce405c9750a9ab1dea3a77fbb3&oe=5E52CD1F,"0.235*""mountain"" + 0.140*""blue"" + 0.098*""landform"" + 0.081*""cloud"" + 0.066*""atmospher"" + 0.061*""horizon"" + 0.046*""phenomenon"" + 0.044*""room"" + 0.033*""tourism"" + 0.030*""adapt""",Highland Sky Mountainous landforms Mountain Nature Blue Cloud Hill Fell Lake
174,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73401875_474129099857690_112986772507413418_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=651cc58bb43a7b19c2435ccb4c7e4dc0&oe=5E65D386,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Water transportation Boat Mode of transport River Waterway Vehicle Morning Transport Harbor Town
175,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72955232_573583643181029_5331010520587400675_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&oh=d363bb35662bc0a142dd80174c16d566&oe=5E669639,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Darkness Fiction Stock photography Fictional character Art Visual arts
176,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/71842802_168495260872659_3592397924086236389_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=327cac3180d163a3721a41053d1c19bb&oe=5E86D330,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Field Crop Agriculture Plantation Farm Cash crop Sky Morning Plant Rural area
177,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72392020_382797852607065_5827482328415613627_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=fdf5611f5c13b4d5d9e13a42cc009b28&oe=5E709EC2,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Mammal Vertebrate Ferret Weasel Stoat polecat Blackfooted ferret Mustelidae Mustelinae Whiskers
178,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73497390_146404569949335_1346973333681505122_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=97077261a071b879afe9eb0e07cd7cd1&oe=5E569F12,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Stairs Design Table Line Architecture Furniture Interior design
179,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72334987_687362928418834_9081553893535759378_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&oh=c908b17a269052e44cb1aefb71add299&oe=5E83ACEA,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Reptile Terrestrial animal Scaled reptile Elapidae Snake Serpent Adaptation Wildlife
180,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72270705_494598061121689_8447410924591529119_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&oh=1ecfa43ce5519b5a4e56411a389718f4&oe=5E4BFDCE,"0.218*""wildlif"" + 0.148*""anim"" + 0.140*""vertebr"" + 0.124*""terrestri"" + 0.107*""mammal"" + 0.056*""organ"" + 0.051*""snout"" + 0.045*""adapt"" + 0.036*""plant"" + 0.020*""tree""",Vertebrate Mammal Wildlife Terrestrial animal Suidae Warthog Adaptation Organism Snout Livestock
181,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73533250_2472433253045094_4317516232917948529_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=493f50a2f18f6193c77367c2f12eba4e&oe=5E702F4F,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Tree Palm tree Arecales Date palm Desert Palm Plant Borassus flabellifer Elaeis Woody plant Attalea speciosa
182,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/67398131_453547251906570_2617160304147486130_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=072d50e191c72848a0803ccb1241917e&oe=5E56567E,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Tourism Landscape Tradition Unesco world heritage site
183,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/66769232_2397997506948976_274233076399523256_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=41493858d0657dbe5dffb2b12be37c96&oe=5E4AD7AD,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Photograph Light Yellow Tree Sunlight Beauty Sky Snapshot Backlighting Morning
184,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69519511_252168349072727_5414408955019864645_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=f4e90f1fdf855034e9a8fe588d96edbb&oe=5E666A00,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Blue Beard Facial hair Water Human Hand Fun Adaptation Elder Glasses
185,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/68908187_361249518148419_7942842246008770271_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=38e29327457a1fb88e48a9c940ffe760&oe=5E4E02F7,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Formation Cave Sea cave Water Coastal and oceanic landforms Rock Narrows Underground lake Watercourse Recreation
186,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/68939181_890139058038931_1779036399356606716_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=5c517f394d0ff4beba5cfc3fe6ce9560&oe=5E6614FD,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Sky Bird Cloud Sea Flamingo Vacation Shore Rock Coast Water bird
187,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/68890906_1139431099574823_2506275333757796432_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=c776e971a8f73071bad834cb665c65d2&oe=5E8A2F7A,"0.115*""wildlif"" + 0.099*""atmospher"" + 0.072*""plant"" + 0.070*""phenomenon"" + 0.067*""natur"" + 0.066*""terrestri"" + 0.065*""anim"" + 0.056*""tree"" + 0.040*""organ"" + 0.029*""vertebr""",Wildlife Elephant Herd Terrestrial animal Elephants and Mammoths African elephant Plant community Nature reserve Safari Wilderness
188,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/67197377_602916310112983_3113207399258008482_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=5de253e1095701756186e53b57d4ee1f&oe=5E5179FA,"0.238*""marin"" + 0.161*""organ"" + 0.116*""water"" + 0.109*""biolog"" + 0.089*""mammal"" + 0.080*""photographi"" + 0.033*""blue"" + 0.030*""plant"" + 0.026*""vehicl"" + 0.018*""rock""",Underwater Blue Organism Marine biology Water Rock Sea Fish Ocean Reef
189,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69964106_2426315444254126_3143548512228883313_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&oh=a9dcddb653efaea534b588f48e825ed9&oe=5E865E39,"0.182*""mountain"" + 0.149*""landscap"" + 0.133*""natur"" + 0.100*""geolog"" + 0.094*""landform"" + 0.083*""phenomenon"" + 0.035*""atmospher"" + 0.032*""peopl"" + 0.028*""rock"" + 0.025*""cloud""",Nature Sky Mountain Mountainous landforms Geological phenomenon Atmosphere Natural landscape Mountain range Space Astronomical object
190,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/67878742_162022074951216_1814196080996048913_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=a261b50ed1b6efb2ac24be63b4dcfe2f&oe=5E55DFEF,"0.277*""architectur"" + 0.171*""water"" + 0.104*""tourism"" + 0.101*""area"" + 0.097*""vacat"" + 0.066*""vehicl"" + 0.027*""tree"" + 0.025*""plant"" + 0.023*""child"" + 0.020*""human""",Atmospheric phenomenon Mist Fog Landmark Haze Sky Atmosphere Tourism Architecture Landscape
